modelid,name,term,var,order,beta
subtypes_linking,fort_worth,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,houston,(Intercept),intercept,1,-0.12596729334528417
subtypes_linking,houston,scale(log(community_space + 1)),community_space,2,9.548285348315536e-4
subtypes_linking,houston,scale(log(place_of_worship + 1)),place_of_worship,3,-0.003005217741546904
subtypes_linking,houston,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,houston,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,houston,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,houston,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,houston,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,houston,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,houston,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,houston,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,houston,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,houston,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,houston,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,indianapolis,(Intercept),intercept,1,0.1100893555742227
subtypes_linking,indianapolis,scale(log(community_space + 1)),community_space,2,-0.00646468216083033
subtypes_linking,indianapolis,scale(log(place_of_worship + 1)),place_of_worship,3,-0.001352202405850167
subtypes_linking,indianapolis,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,indianapolis,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,indianapolis,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,indianapolis,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,indianapolis,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,indianapolis,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,indianapolis,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,indianapolis,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,indianapolis,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,indianapolis,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,indianapolis,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,jacksonville,(Intercept),intercept,1,0.22315265293574701
subtypes_linking,jacksonville,scale(log(community_space + 1)),community_space,2,-0.010798144197144444
subtypes_linking,jacksonville,scale(log(place_of_worship + 1)),place_of_worship,3,-0.0024495750825972128
subtypes_linking,jacksonville,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,jacksonville,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,jacksonville,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,jacksonville,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,jacksonville,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,jacksonville,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,jacksonville,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,jacksonville,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,jacksonville,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,jacksonville,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,jacksonville,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,la,(Intercept),intercept,1,0.15295490497417125
subtypes_linking,la,scale(log(community_space + 1)),community_space,2,-0.013760455934464396
subtypes_linking,la,scale(log(place_of_worship + 1)),place_of_worship,3,-0.0010221484321305142
subtypes_linking,la,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,la,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,la,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,la,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,la,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,la,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,la,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,la,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,la,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,la,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,la,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,nashville,(Intercept),intercept,1,0.3144078684542495
subtypes_linking,nashville,scale(log(community_space + 1)),community_space,2,-0.011944876624719783
subtypes_linking,nashville,scale(log(place_of_worship + 1)),place_of_worship,3,0.0029923648181880962
subtypes_linking,nashville,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,nashville,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,nashville,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,nashville,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,nashville,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,nashville,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,nashville,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,nashville,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,nashville,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,nashville,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,nashville,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,nyc,(Intercept),intercept,1,0.27674026460439394
subtypes_linking,nyc,scale(log(community_space + 1)),community_space,2,-0.014291076427407042
subtypes_linking,nyc,scale(log(place_of_worship + 1)),place_of_worship,3,0.002972198840185193
subtypes_linking,nyc,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,nyc,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,nyc,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,nyc,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,nyc,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,nyc,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,nyc,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,nyc,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,nyc,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,nyc,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,nyc,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,oklahoma,(Intercept),intercept,1,0.5089084376283637
subtypes_linking,oklahoma,scale(log(community_space + 1)),community_space,2,-0.02081134927357578
subtypes_linking,oklahoma,scale(log(place_of_worship + 1)),place_of_worship,3,0.004076813896551197
subtypes_linking,oklahoma,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,oklahoma,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,oklahoma,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,oklahoma,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,oklahoma,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,oklahoma,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,oklahoma,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,oklahoma,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,oklahoma,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,oklahoma,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,oklahoma,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,philadelphia,(Intercept),intercept,1,0.1811477877273574
subtypes_linking,philadelphia,scale(log(community_space + 1)),community_space,2,-0.009635747694713197
subtypes_linking,philadelphia,scale(log(place_of_worship + 1)),place_of_worship,3,-0.001015770274425789
subtypes_linking,philadelphia,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,philadelphia,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,philadelphia,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,philadelphia,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,philadelphia,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,philadelphia,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,philadelphia,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,philadelphia,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,philadelphia,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,philadelphia,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,philadelphia,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,phoenix,(Intercept),intercept,1,-0.040633335285879646
subtypes_linking,phoenix,scale(log(community_space + 1)),community_space,2,-4.654028559088197e-5
subtypes_linking,phoenix,scale(log(place_of_worship + 1)),place_of_worship,3,-0.004159543450363735
subtypes_linking,phoenix,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,phoenix,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,phoenix,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,phoenix,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,phoenix,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,phoenix,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,phoenix,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,phoenix,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,phoenix,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,phoenix,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,phoenix,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,portland,(Intercept),intercept,1,0.11739894751125124
subtypes_linking,portland,scale(log(community_space + 1)),community_space,2,-0.008752877522745003
subtypes_linking,portland,scale(log(place_of_worship + 1)),place_of_worship,3,-0.0018264384656698153
subtypes_linking,portland,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,portland,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,portland,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,portland,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,portland,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,portland,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,portland,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,portland,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,portland,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,portland,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,portland,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,san_antonio,(Intercept),intercept,1,0.49442797515884523
subtypes_linking,san_antonio,scale(log(community_space + 1)),community_space,2,-0.02218617421009516
subtypes_linking,san_antonio,scale(log(place_of_worship + 1)),place_of_worship,3,0.003624268920532478
subtypes_linking,san_antonio,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,san_antonio,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,san_antonio,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,san_antonio,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,san_antonio,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,san_antonio,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,san_antonio,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,san_antonio,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,san_antonio,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,san_antonio,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,san_antonio,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,san_diego,(Intercept),intercept,1,0.39131691550516223
subtypes_linking,san_diego,scale(log(community_space + 1)),community_space,2,-0.020636819620386538
subtypes_linking,san_diego,scale(log(place_of_worship + 1)),place_of_worship,3,0.0023305182359393364
subtypes_linking,san_diego,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,san_diego,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,san_diego,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,san_diego,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,san_diego,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,san_diego,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,san_diego,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,san_diego,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,san_diego,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,san_diego,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,san_diego,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,san_francisco,(Intercept),intercept,1,0.46488876549312236
subtypes_linking,san_francisco,scale(log(community_space + 1)),community_space,2,-0.02108437371699414
subtypes_linking,san_francisco,scale(log(place_of_worship + 1)),place_of_worship,3,0.004378598578777691
subtypes_linking,san_francisco,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
